"id","invoice_id","product_id","product_name","remark","qty","price","dis","order_date","profit"
"4329","453","0","THRUST WASHER",,"1","110","0.00","2025-03-22","0"
"4330","453","0","TIMING BELT SET 4G93",,"1","480","0.00","2025-03-22","0"
"4331","453","0","WATER JACKET",,"11","18","0.00","2025-03-22","0"
"4332","453","0","WATER PUMP",,"1","235","0.00","2025-03-22","0"
"4333","453","0","WATER PUMP PIPE",,"1","112","0.00","2025-03-22","0"
"4334","453","0","THERMOSTAT",,"1","98","0.00","2025-03-22","0"
"4335","453","0","SPARK PLUG BKR6E 11",,"4","18","0.00","2025-03-22","0"
"4336","453","0","FLYWHEEL OIL SEAL",,"1","95","0.00","2025-03-22","0"
"4337","453","0","OIL FILTER",,"1","15","0.00","2025-03-22","0"
"4338","453","0","REPAINT ENGINE",,"1","350","0.00","2025-03-22","0"
"4339","453","0","PISTON",,"1","650","0.00","2025-03-22","0"
"4340","453","0","REGRID CRANKSHAFT TO OVERSIZE 0.25M",,"1","580","0.00","2025-03-22","0"
"4341","453","0","VALVE COVER PUTRA",,"1","250","0.00","2025-03-22","0"
"4342","453","0","OIL PUMP 4G93",,"1","380","0.00","2025-03-22","0"
"4343","453","0","RADIATOR DOUBLE LAYER",,"1","290","0.00","2025-03-22","0"
"4344","453","0","SPARE TANK ",,"1","45","0.00","2025-03-22","0"
"4345","453","0","AIR FILTER ",,"1","20","0.00","2025-03-22","0"
"4346","453","0","HOSE CLIP",,"1","12","0.00","2025-03-22","0"
"4347","453","0","VACUUM HOSE",,"6","7.5","0.00","2025-03-22","0"
"4348","453","0","RADIATOR TOP HOSE ",,"1","65","0.00","2025-03-22","0"
"4349","453","0","BOTTON HOSE",,"1","58","0.00","2025-03-22","0"
"4350","453","0","FUEL FILTER",,"1","45","0.00","2025-03-22","0"
"4351","453","0","ALTERNATOR BELT",,"1","48","0.00","2025-03-22","0"
"4352","453","0","AIRCOND BELT",,"1","36","0.00","2025-03-22","0"
"4353","453","0","DRIVER SEAT REPAIR",,"1","310","0.00","2025-03-22","0"
"4354","453","0","MAIN FAN MOTOR",,"1","90","0.00","2025-03-22","0"
"4355","453","0","AIR FLOW SENSOR HALFCUT",,"1","300","0.00","2025-03-22","0"
"4356","453","0","LABOUR FOR ENGINE REBUILT",,"1","2500","0.00","2025-03-22","0"
"4357","453","0","DISCOUNT",,"1","-400","0.00","2025-03-22","0"
"4358","448","0","WIPER BLADE ",,"1","45","0.00","2025-03-15","0"
"4359","448","0","LEFT POWER WINDOW MOTOR",,"1","60","0.00","2025-03-15","0"
"4360","448","0","NEGATIVE TERMINAL",,"1","60","0.00","2025-03-15","0"
"4361","448","0","POSITIVE TERMINAL ",,"1","30","0.00","2025-03-15","0"
"4362","448","0","GROUNDING",,"1","110","0.00","2025-03-15","0"
"4363","448","0","DRIVER & PASSENGER SOUND INSOLATION",,"2","200","0.00","2025-03-15","0"
"4364","448","0","SEAT REPAIR",,"1","250","0.00","2025-03-15","0"
"4365","448","0","FRRONT ABSORBER BUMP STOP",,"2","45","0.00","2025-03-15","0"
"4366","448","0","CIGARETTE LIGHTER ASSEMBLY",,"1","40","0.00","2025-03-15","0"
"4367","450","0","MANNOL SEMI  7L 10W-40",,"1","210","0.00","2025-03-18","0"
"4368","450","0","OIL FILTER KOREA",,"1","45","0.00","2025-03-18","0"
"4369","450","0","ATF 1L ORI",,"4","58","0.00","2025-03-18","0"
"4370","450","0","BRAKE PAD REAR",,"1","198","0.00","2025-03-18","0"
"4371","450","0","NEXEN RO1",,"4","710","0.00","2025-03-18","0"
"4372","450","0","ALINGMENT",,"1","120","0.00","2025-03-18","0"
"4373","450","0","PAINT TOUCH UP",,"1","250","0.00","2025-03-18","0"
"4374","450","0","WHOLE CAR POLISH",,"1","180","0.00","2025-03-18","0"
"4375","438","0","REAR TAIL LAMP",,"1","2410","0.00","2025-03-04","0"
"4376","438","0","STEERING WHEEL ",,"1","1350","0.00","2025-03-04","0"
"4377","438","0","CF LOGO REAR & FRONT",,"1","180","0.00","2025-03-04","0"
"4382","458","0","TIMING BELT SET",,"1","430","0.00","2025-03-26","0"
"4383","458","0","TENSIONER",,"1","380","0.00","2025-03-26","0"
"4384","458","0","WATERPUMP",,"1","140","0.00","2025-03-26","0"
"4385","458","0","GASKET SET CARBON",,"1","380","0.00","2025-03-26","0"
"4398","461","0","ENGINE OIL MOTUL",,"1","250","0.00","2025-04-04","0"
"4399","461","0","OIL FILTER",,"1","18","0.00","2025-04-04","0"
"4400","461","0","LABOUR SERVICE",,"1","30","0.00","2025-04-04","0"
"4401","459","0","ENGINE OIL MOTUL 10W-40",,"1","250","0.00","2025-03-28","0"
"4402","459","0","OIL FILTER",,"1","15","0.00","2025-03-28","0"
"4403","459","0","VALVE COVER SEAL",,"1","45","0.00","2025-03-28","0"
"4404","459","0","VALVE COVER RESPRAY",,"1","150","0.00","2025-03-28","0"
"4405","459","0","LABOUR",,"1","20","0.00","2025-03-28","0"
"4406","456","0","DOOR CABLE ",,"8","21","0.00","2025-03-25","0"
"4407","456","0","WINDOW REGULATOR ",,"3","205","0.00","2025-03-25","0"
"4408","456","0","INNER VISOR",,"2","126","0.00","2025-03-25","0"
"4409","456","0","QUATER GLASS TRIANGLE",,"2","196","0.00","2025-03-25","0"
"4410","456","0","REAR DRIVER DOOR LOCK",,"1","128","0.00","2025-03-25","0"
"4411","456","0","SOUND INSULATION ADDITIONAL FIREWALL",,"1","380","0.00","2025-03-25","0"
"4479","463","0","TOP SET",,"1","262","0.00","2025-04-04","0"
"4480","463","0","TIMING BELT SET",,"1","430","0.00","2025-04-04","0"
"4481","463","0","WATER PUMP",,"1","180","0.00","2025-04-04","0"
"4482","463","0","EXHAUST GASKET",,"1","86","0.00","2025-04-04","0"
"4483","463","0","ENGINE OIL MOTUL 10W-40",,"1","250","0.00","2025-04-04","0"
"4484","463","0","OIL FILTER",,"1","15","0.00","2025-04-04","0"
"4485","463","0","RADIATOR COOLANT",,"2","35","0.00","2025-04-04","0"
"4486","463","0","CRANK SENSOR ORI",,"1","290","0.00","2025-04-04","0"
"4487","463","0","SPARK PLUG IRIDIUM",,"1","260","0.00","2025-04-04","0"
"4488","463","0","VALVE COVER BUSH",,"8","10","0.00","2025-04-04","0"
"4489","463","0","BYPASS HOSE IN",,"1","58","0.00","2025-04-04","0"
"4490","463","0","BYPASS HOSE OUT",,"1","58","0.00","2025-04-04","0"
"4491","463","0","FLYWHEEL OIL SEAL",,"1","75","0.00","2025-04-04","0"
"4492","463","0","GEAR OIL MOTUL GEAR 300",,"2","210","0.00","2025-04-04","0"
"4493","463","0","LABOUR ",,"1","1400","0.00","2025-04-04","0"
"4494","462","0","REPAIR ECU - WARRANTY 3 MONTHS",,"1","1800","0.00","2025-04-04","0"
"4495","462","0","PLUG COIL",,"4","260","0.00","2025-04-04","0"
"4496","462","0","SPARK PLUG ",,"4","109","0.00","2025-04-04","0"
"4497","462","0","INTAKE HOSE",,"1","283","0.00","2025-04-04","0"
"4498","462","0","VALVE COVER GASKET AND PLUG SEAL",,"1","450","0.00","2025-04-04","0"
"4499","462","0","ENGINE OIL CAP",,"1","95","0.00","2025-04-04","0"
"4500","462","0","ALTERNATOR BELT PULLY",,"1","250","0.00","2025-04-04","0"
"4501","462","0","ENGINE BAY RUBBER",,"1","530","0.00","2025-04-04","0"
"4502","462","0","STEELMATE TPMS",,"1","420","0.00","2025-04-04","0"
"4503","462","0","TPMS INSTALLATION & BALANCING",,"4","45","0.00","2025-04-04","0"
"4504","462","0","LABOUR",,"1","450","0.00","2025-04-04","0"
"4532","465","0","ENGINE MOUNTING",,"1","200","0.00","2025-04-05","0"
"4533","465","0","ROLL MOUNTING",,"1","120","0.00","2025-04-05","0"
"4534","465","0","LABOUR",,"1","120","0.00","2025-04-05","0"
"4537","460","0","PETROL HOSES",,"1","168","0.00","2025-04-03","0"
"4538","460","0","KNOCK SENSOR",,"1","180","0.00","2025-04-03","0"
"4539","460","0","WIRING IMMOBILIZER BYPASS",,"1","250","0.00","2025-04-03","0"
"4540","460","0","SIDE MIRROR HALFCUT",,"1","320","0.00","2025-04-03","0"
"4541","460","0","RESPRAY SIDE MIRROR",,"1","250","0.00","2025-04-03","0"
"4542","460","0","CIGGARATTE LIGHTER SWITCH REPLACE",,"1","50","0.00","2025-04-03","0"
"4543","460","0","LABOUR REMOVE TANK & REPLACE SENSOR",,"1","150","0.00","2025-04-03","0"
"4604","467","0","TIMING BELT 4G93 MITSUBISHI",,"1","380","0.00","2025-04-09","0"
"4605","467","0","ALTERNATOR APM GTI REFURBISHED",,"1","540","0.00","2025-04-09","0"
"4606","467","0","ENGINE OIL SHELL SEMI 10W-40",,"1","165","0.00","2025-04-09","0"
"4607","467","0","OIL FILTER",,"1","18","0.00","2025-04-09","0"
"4608","467","0","REMOTE CONTROL BATTERY",,"1","15","0.00","2025-04-09","0"
"4609","467","0","LABOUR - TIMING BELT, SERVICE, CHASSIS PARTS REPLACEMENT, MACHINE SHOP, ALTERNATOR REPLACEMENT",,"1","784","0.00","2025-04-09","0"
"4610","468","0","ALTERNATOR - G",,"1","1300","0.00","2025-04-10","0"
"4611","468","0","COMPLETE SIDE MIRROR RH",,"1","1300","0.00","2025-04-10","0"
"4612","468","0","FRAME MIRROR LH",,"1","960","0.00","2025-04-10","0"
"4613","468","0","OIL FILTER",,"1","65","0.00","2025-04-10","0"
"4614","468","0","OIL FILTER HOUSING",,"1","240","0.00","2025-04-10","0"
"4615","468","0","RECTIFY INTAKE MANIFOLD LEAKING AND LEAK TEST & REPLACE OIL SEAL & GASKET",,"1","550","0.00","2025-04-10","0"
"4616","468","0","REMOVE AND REPLACE ALTERNATOR",,"1","230","0.00","2025-04-10","0"
"4617","468","0","REPLACE SIDE MIRROR AND ROOF MIRROR",,"1","250","0.00","2025-04-10","0"
"4618","468","0","ENGINE OIL 5W-30",,"2","225","0.00","2025-04-10","0"
"4619","468","0","PAINT TOUCH UP SIDE MIRROR & REAR QUARTER PANEL",,"1","650","0.00","2025-04-10","0"
"4620","464","0","TOP CLUCTH PUMP",,"1","140","0.00","2025-04-05","0"
"4621","464","0","ALCANTARA GEAR COVER",,"1","200","0.00","2025-04-05","0"
"4622","464","0","REVERSE SWITCH & SOCKET",,"1","86","0.00","2025-04-05","0"
"4623","464","0","REAR BUMPER RESPRAY",,"1","450","0.00","2025-04-05","0"
"4624","464","0","IDLE VALVE",,"1","200","0.00","2025-04-05","0"
"4625","464","0","POWER STEERING HOSE 2 PCS",,"1","93","0.00","2025-04-05","0"
"4626","464","0","CAMPULLEY  INSTALL",,"1","160","0.00","2025-04-05","0"
"4627","464","0","FUEL REGULATOR INSTALL, HOSE AND CLIPS",,"1","120","0.00","2025-04-05","0"
"4628","464","0","BRAKE SWITCH ",,"1","45","0.00","2025-04-05","0"
"4629","464","0","ON/OFF SWITCH & 8 PIN WIRE HARNESS",,"1","60","0.00","2025-04-05","0"
"4630","464","0","MACHINE SHOP RE-THREAD",,"1","54","0.00","2025-04-05","0"
"4631","464","0","PETROL",,"1","60","0.00","2025-04-05","0"
"4632","464","0","VACUUM HOSE",,"1","30","0.00","2025-04-05","0"
"4633","464","0","BOLT AND NOT",,"1","10","0.00","2025-04-05","0"
"4634","469","0","THROTTLE BODY 4G93 - 1 YEAR WARRANTY",,"1","450","0.00","2025-04-15","0"
"4635","469","0","AIRFLOW SENSOR - 1 WEEK WARRANTY",,"1","280","0.00","2025-04-15","0"
"4636","469","0","LABOUR",,"1","30","0.00","2025-04-15","0"
"4637","470","0","BRAKE MASTER PUMP",,"1","145","0.00","2025-04-15","0"
"4638","470","0","BRAKE FLUID & LABOUR",,"1","60","0.00","2025-04-15","0"
"4644","471","0","CENTRAL LOCK DRIVER",,"1","80","0.00","2025-04-16","0"
"4645","471","0","ALARM SYSTEM",,"1","300","0.00","2025-04-16","0"
"4646","471","0","REPAIR AC SWITCH",,"1","50","0.00","2025-04-16","0"
"4647","471","0","GEAR CABLE BUSH",,"1","120","0.00","2025-04-16","0"
"4648","471","0","TOWING SERVICE",,"1","200","0.00","2025-04-16","0"
"4649","471","0","LABOUR",,"1","150","0.00","2025-04-16","0"
"4698","474","0","GPS RENEWAL",,"1","158","0.00","2025-04-18","0"
"4703","475","0","ENKEI TUNING SC22, 8-100/114.3, MATTE GUN METAL",,"1","2880","0.00","2025-04-19","0"
"4704","475","0","CENTRE CONE SET",,"1","130","0.00","2025-04-19","0"
"4705","475","0","TPI LOCK NUT BLACK",,"1","360","0.00","2025-04-19","0"
"4706","475","0","CONTINENTAL MC7, 2/5/45/R17 2025",,"4","460","0.00","2025-04-19","0"
"4707","473","0","MC 7 205 45 R 16",,"4","420","0.00","2025-04-18","0"
"4708","473","0","WHEEL REPAIR",,"4","80","0.00","2025-04-18","0"
"4709","473","0","WHEEL WELDING ",,"2","50","0.00","2025-04-18","0"
"4710","473","0","RE-SPRAY WHEEL",,"1","450","0.00","2025-04-18","0"
"4711","473","0","SIDE MIRROR GLASS 1PCS",,"2","235","0.00","2025-04-18","0"
"4712","473","0","OSRAM H4 BULB 200% - 1 YEAR WARRANTY",,"1","230","0.00","2025-04-18","0"
"4713","473","0","PLAYER CASING SATRIA",,"1","160","0.00","2025-04-18","0"
"4714","473","0","ANDROID PLAYER CASING",,"1","120","0.00","2025-04-18","0"
"4715","473","0","RE-SPRAY CASING ANDROID & METER CLUSTER",,"1","120","0.00","2025-04-18","0"
"4716","473","0","DRIVER SIDE DOOR INNER MOLDING",,"1","130","0.00","2025-04-18","0"
"4717","473","0","BATTERY NS 60",,"1","240","0.00","2025-04-18","0"
"4718","473","0","FRONT LOGO PLINTH BADGE",,"1","70","0.00","2025-04-18","0"
"4719","473","0","TRUNK CARPET",,"1","183","0.00","2025-04-18","0"
"4720","473","0","TRUNK BOARD",,"1","160","0.00","2025-04-18","0"
"4721","473","0","COOLANT SWITCH",,"1","48","0.00","2025-04-18","0"
"4722","473","0","WATER TEMPERATURE SWITCH",,"1","48","0.00","2025-04-18","0"
"4723","473","0","CAM COVER",,"1","120","0.00","2025-04-18","0"
"4724","473","0","REAR CALIPER 1 PAIR NEW",,"1","540","0.00","2025-04-18","0"
"4725","472","0","INSIDE OUTSIDE PAINTING - FIRE RED, R3 TITANIUM, ROOF BLACK",,"1","6500","0.00","2025-04-17","0"
"4726","472","0","SPORT RIM RESPRAY",,"4","180","0.00","2025-04-17","0"
"4727","472","0","R3 LIP USED ",,"1","700","0.00","2025-04-17","0"
"4728","472","0"," REAR BONNET ABSORBER",,"2","98","0.00","2025-04-17","0"
"4729","472","0","FOG LIGHT NEO 1 PCS",,"2","98","0.00","2025-04-17","0"
"4730","472","0","BUMPER REPAIR NEO",,"1","210","0.00","2025-04-17","0"
"4758","443","0","Skim Block Deck Minimum",,"1","350","0.00","2025-03-07","0"
"4759","443","0","Skim Head Minimum",,"1","190","0.00","2025-03-07","0"
"4760","443","0","Performance Valve & Seat Cut",,"1","980","0.00","2025-03-07","0"
"4761","443","0","Rebore Cylinder Oversize 1.00mm Piston",,"1","550","0.00","2025-03-07","0"
"4762","443","0","Crankshaft - Check for Bend & Polish",,"1","350","0.00","2025-03-07","0"
"4763","443","0","Piston Pin - Polish & Fit Pin",,"4","90","0.00","2025-03-07","0"
"4764","443","0","Gasket Top Set",,"1","480","0.00","2025-03-07","0"
"4765","443","0","Piston Rings 1.00mm",,"1","280","0.00","2025-03-07","0"
"4766","443","0","Main Bearing 0.25mm",,"1","250","0.00","2025-03-07","0"
"4767","443","0","Connecting Rod Bearing 0.25mm",,"1","240","0.00","2025-03-07","0"
"4768","443","0","Thrust Washer",,"1","110","0.00","2025-03-07","0"
"4769","443","0","Timing Belt Set 4G93",,"1","480","0.00","2025-03-07","0"
"4770","443","0","Auto Tensioner",,"1","380","0.00","2025-03-07","0"
"4771","443","0","Water Jacket",,"11","18","0.00","2025-03-07","0"
"4772","443","0","Water Pump",,"1","235","0.00","2025-03-07","0"
"4773","443","0","Water Pump Pipe ",,"1","216","0.00","2025-03-07","0"
"4774","443","0","Thermostat",,"1","98","0.00","2025-03-07","0"
"4775","443","0","Spark Plug BKR6E 11 ",,"4","18","0.00","2025-03-07","0"
"4776","443","0","Flywheel Oil Seal",,"1","95","0.00","2025-03-07","0"
"4777","443","0","Oil Filter",,"1","15","0.00","2025-03-07","0"
"4778","443","0","Repaint Engine",,"1","350","0.00","2025-03-07","0"
"4779","443","0","Intake & Exhaust Valve",,"16","42","0.00","2025-03-07","0"
"4780","443","0","Piston ",,"1","650","0.00","2025-03-07","0"
"4781","443","0","Regrid Crankshaft to Oversize 0.25m",,"1","580","0.00","2025-03-07","0"
"4782","443","0","Cylinder Head - Used",,"1","630","0.00","2025-03-07","0"
"4783","443","0","Cylinder Sleeve",,"4","425","0.00","2025-03-07","0"
"4784","443","0","Labour for Rebuilt Engine ( Blueprint )",,"1","3500","0.00","2025-03-07","0"
"4785","476","0","FUEL RAIL",,"1","110","0.00","2025-04-23","0"
"4859","480","0","FRONT & REAR SEAT RE-WRAP MIX NAPPA LEATHER DOOR TRIM NAPPA BLACK",,"1","3800","0.00","2025-04-25","0"
"4860","480","0","8 PILLARS RE-WRAP & ROOF RE-UPLOYSTERY TO BLACK",,"1","1600","0.00","2025-04-25","0"
"4861","480","0","FLOOR CARPET RE-WRAP",,"1","850","0.00","2025-04-25","0"
"4862","480","0"," SEAT BELT RE-WRAP TO BLACK FRONT & REAR",,"1","850","0.00","2025-04-25","0"
"4863","480","0","INTERIOR PLASTIC TRIM RE-SPRAY POLYURETHANE BLACK",,"1","2300","0.00","2025-04-25","0"
"4864","480","0","SPEAKER BOARD RE-WRAP â€“ RM230 (FOC)",,"1","0","0.00","2025-04-25","0"
"4865","480","0","WHOLE CAR NVH EXCEPT DASHBOARD",,"1","3900","300.00","2025-04-25","0"
"4866","480","0","HANDBRAKE COVER RE-WRAP BLACK ON BLACK THREAD",,"1","120","0.00","2025-04-25","0"
"4875","479","0","GEAR CONSOLE COVER, RE-WRAP BRUSHED METAL 3M",,"1","200","0.00","2025-04-25","0"
"4876","477","0","2 DIN ANDROID PLAYER - 3GB + 32",,"1","1400","0.00","2025-04-24","0"
"4877","477","0","REVERSE CAMERA",,"1","250","0.00","2025-04-24","0"
"4878","477","0","TINTED - 85% HEAT REJECTION, UV% REJECTION, 5 YEARS WARRANTY",,"1","950","0.00","2025-04-24","0"
"4879","477","0","ALARM SIREN ",,"1","60","0.00","2025-04-24","0"
"4880","477","0","CENTRAL LOCK RELAY",,"1","80","0.00","2025-04-24","0"
"4881","477","0","DRIVER DOOR BODY WEATHER MOLDING",,"1","128","0.00","2025-04-24","0"
"4882","477","0","REAR TAIL LAMP",,"2","235","0.00","2025-04-24","0"
"4883","477","0","SPARE TYRE",,"1","120","0.00","2025-04-24","0"
"4884","478","0","BODY REPAIR",,"1","1500","0.00","2025-04-24","0"
"4885","478","0","INSIDE & OUTSIDE PAINTING, KANSAI CLEAR COAT,  5 YEARS PAINT WARRANTY",,"1","6000","0.00","2025-04-24","0"
"4886","478","0","ROOF MOLDING RE-WRAP",,"1","350","0.00","2025-04-24","0"
"4887","478","0","REAR BONET DAMPER",,"2","120","0.00","2025-04-24","0"
"4888","478","0","INTERIOR SEAT CARPET CLEANING",,"1","350","0.00","2025-04-24","0"
"4889","478","0","MOMO STEERING",,"1","1100","0.00","2025-04-24","0"
"4890","478","0","BOSSKIT EVO",,"1","300","0.00","2025-04-24","0"
"4891","478","0","BOSSKIT DSR",,"1","350","0.00","2025-04-24","0"
"4892","478","0","INTERIOR TRIMS PAINTING",,"1","1800","0.00","2025-04-24","0"
"4893","478","0","ROOF REUPHOLSTERY - BLACK",,"1","450","0.00","2025-04-24","0"
"4894","478","0","FULL CHASSIS - ABSORBER, SPRING, ARMS, BEARINGS, AINTI-RUST, BRAKES PAD & ROTORS",,"1","7800","0.00","2025-04-24","0"
"4895","478","0","STEEL BRAIDED HOSES",,"1","980","0.00","2025-04-24","0"
"4896","478","0","GEARBOX MAINTAINANCE",,"1","1410","0.00","2025-04-24","0"
"4897","478","0","GEAR BUSHING",,"1","180","0.00","2025-04-24","0"
"4898","478","0","WIRE HARNESS RECONDUIT & REPLACE SOCKET",,"1","1800","0.00","2025-04-24","0"
"4899","478","0","ENGINE BLUEPRINT",,"1","9900","0.00","2025-04-24","0"
"4900","478","0","RADIATOR, FAN & HOSES",,"1","740","0.00","2025-04-24","0"
"4901","478","0","GPS TRACKER",,"1","1130","0.00","2025-04-24","0"
"4949","482","0","CLUTCH ASSEMBLY WITH BEARING",,"1","480","0.00","2025-05-08","0"
"4950","482","0","VALVE COVER BUSH & SEAL",,"1","140","0.00","2025-05-08","0"
"4951","482","0","FLYWHEEL OIL SEAL ",,"1","119","0.00","2025-05-08","0"
"4952","482","0","TIMING BELT SET ORI",,"1","420","0.00","2025-05-08","0"
"4953","482","0","CAMPULLEY ADJUSTMENT",,"1","140","0.00","2025-05-08","0"
"4954","482","0","ENGINE OIL",,"1","250","0.00","2025-05-08","0"
"4955","482","0","GEAR OIL MOTUL",,"1","440","0.00","2025-05-08","0"
"4956","482","0","BILLET GEAR BUSH",,"1","60","0.00","2025-05-08","0"
"4957","482","0","COOLANT 2 BOTTLE",,"1","96","0.00","2025-05-08","0"
"4958","482","0","WATER PUMP",,"1","130","0.00","2025-05-08","0"
"4959","482","0","WATER PUMP PIPE",,"1","145","0.00","2025-05-08","0"
"4960","482","0","FAN BELT",,"1","58","0.00","2025-05-08","0"
"4961","482","0","POWER STEERING FLUID",,"1","30","0.00","2025-05-08","0"
"4962","482","0","OIL FILTER - FOC",,"1","0","0.00","2025-05-08","0"
"4963","482","0","POWER STEERING OIL SEAL",,"1","10","0.00","2025-05-08","0"
"4964","482","0","REPAIR DOOR LOCK - FOC",,"1","0","0.00","2025-05-08","0"
"4965","482","0","METER RESET MILLAGE ZERO",,"1","207","0.00","2025-05-08","0"
"4966","482","0","DRIVER SIDE ORI MOLDING",,"1","143","0.00","2025-05-08","0"
"4967","482","0","INTAKE MANIFOLD NEO CPS - DSR PURCHASE",,"1","-350","0.00","2025-05-08","0"
"4968","482","0","LABOUR- REMOVE INSTALL ENGINE TO ENGINE, REPLACE CLUTCH ASSEMBLY, VALVE COVER GASKET REPLACE, RESPRA",,"1","800","0.00","2025-05-08","0"
"4969","466","0","USED ORI INTAKE MANIFOLD CPS",,"1","350","0.00","2025-04-08","0"
"4970","466","0","LABOUR REPLACEMENT",,"1","150","0.00","2025-04-08","0"
"4971","483","0","1 LITTER PAINT",,"1","210","0.00","2025-05-09","0"
"4972","483","0","1 SET CLEAR COAT",,"1","268","0.00","2025-05-09","0"
"4973","483","0","HAZARD SWITCH",,"1","235","0.00","2025-05-09","0"
"4974","483","0","AC VENT CENTRE",,"1","145","0.00","2025-05-09","0"
"4975","483","0","AC VENT LEFT & RIGHT",,"2","65","0.00","2025-05-09","0"
"4976","483","0","REAR TAIL LAMP DEPO",,"2","135","0.00","2025-05-09","0"
"4977","483","0","FRONT HEADLAMP REFURBISHED CONVERT PROJECTOR, LOW BEAM PROJECTOR, HIGH BEAM LED, SMALL LIGHT LED",,"1","1580","0.00","2025-05-09","0"
"4978","483","0","LABOUR - REMOVE, INSTALL, CARPET SEAT, INTERIOR TRIM",,"1","500","0.00","2025-05-09","0"
"4979","484","0","PERFORMANCE VALVE & SEAT CUT",,"1","940","0.00","2025-05-09","0"
"4980","484","0","REBORE CYLINDER TO 0.50MM PISTON SIZE",,"1","550","0.00","2025-05-09","0"
"4981","484","0","REGRIND CRANKSHAFT TO OVERSIZE 0.25MM",,"1","578","0.00","2025-05-09","0"
"4982","484","0","SETTING/CHECK CRANKSHAFT OIL CLEARANCE 0.0038MM",,"1","580","0.00","2025-05-09","0"
"4983","484","0","HALFCUT JAPAN CYLINDER HEAD",,"1","730","0.00","2025-05-09","0"
"4984","484","0","NEW PISTON 76.50MM",,"1","560","0.00","2025-05-09","0"
"4985","484","0","REPAIR BLOCK, WATERPUMP PIPE RM330, PISTON PIN-POLISH & FITTING RM360",,"1","690","0.00","2025-05-09","0"
"5036","485","0","REAR VIEW MIRROR ORI",,"1","80","0.00","2025-05-09","0"
"5037","485","0","FRONT BONNET CABLE ",,"1","60","0.00","2025-05-09","0"
"5038","485","0","REAR EXHAUST, BUSH, GASKET & WELDING",,"1","160","0.00","2025-05-09","0"
"5039","485","0","EGR VALVE INTAKE ORI",,"1","170","0.00","2025-05-09","0"
"5040","485","0","SIGNAL SWITCH",,"1","85","0.00","2025-05-09","0"
"5041","485","0","BRAKE SERVO",,"1","260","0.00","2025-05-09","0"
"5042","485","0","GEARBOX SCREWS",,"2","15","0.00","2025-05-09","0"
"5043","485","0","GEARBOX SHIM WASHER",,"2","32","0.00","2025-05-09","0"
